what,kind,bundleId,bundleVersion,description,time
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1509366774769
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1509366774831
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1509366774831
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1509366774831
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1509366774831
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366775159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366805471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366807234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366817432
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1509366818836
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1509366818836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366818883
error,log,,,"Project test_vga_nios does not exist. Please check that your launch configuration specifies a valid project in your workspace.",1509366818898
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366823610
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1509366825778
started,bundle,com.altera.debug.cdi.gdb.plugin,13.0.0.156,"com.altera.debug.cdi.gdb.plugin",1509366826433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366826542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366831955
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366832860
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366833531
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1509366838788
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1509366838819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366839755
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366841346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366841378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366858023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366858662
opened,view,com.altera.sbtgui.launch,13.0.0.156,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1509366860472
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1509366860581
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1509366860597
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366861985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366875106
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366880566
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1509366885418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1509366887383
